subject no.,mean_F7,max_F7,min_F7,std_F7,iqr_F7,var_F7,sum_F7,skw_F7,krt_F7,mean_first_diff_F7,mean_second_diff_F7,rms_F7,abssum_F7,ssi_F7,var_F7,mav_F7,log_F7,aac_F7,dasdv_F7,dfa_F7,fuzzy_F7,shannon_F7,pe_F7,hjorth_F7,hurst_F7,label
4,1.089932535,1.795081198,0.353172423,0.500142526,0.639957536,0.250142547,6.53959521,-0.080151267,2.159122649,0.521090311,0.892853598,1.181695838,6.53959521,8.378430317,1.675686063,1.089932535,0.971430855,0.435616043,0.495370897,0.404500714,4.782556131,1.33217904,0.218104292,0.728724627,0.465480806,2
4,0.406881098,1.301634071,0.003361778,0.34132696,0.426088009,0.116504093,6.916978672,0.948616878,3.803215162,0.233884781,0.340300723,0.524598074,6.916978672,4.678453374,0.292403336,0.406881098,0.209896232,0.248500183,0.329766973,0.436234629,1.603804834,0.83140252,0.715802603,0.856763769,0.981019361,2
4,0.402448287,1.301634071,0.003361778,0.337574232,0.455957294,0.113956362,8.048965745,0.840189231,3.552411036,0.299335128,0.506612947,0.519829941,8.048965745,5.40446336,0.28444544,0.402448287,0.187134912,0.281407633,0.385104769,0.120122484,1.443181532,0.90970771,0.708168953,0.72207166,1.075856371,2
4,1.81610382,4.173986797,0.558175687,1.277897632,1.037698055,1.633022359,10.89662292,1.112145183,3.042598718,1.027780143,1.169014852,2.158491383,10.89662292,27.95451031,5.590902062,1.81610382,1.499287708,1.038387028,1.166667414,1.1453626,1.001699016,0.500402424,0.218104292,0.930958708,0.473300233,2
4,0.849241807,2.426898147,0.022729752,0.84603895,1.307237603,0.715781905,14.43711073,0.770769237,2.106122307,0.248963825,0.273742723,1.181054078,14.43711073,23.71310849,1.48206928,0.849241807,0.384889187,0.264234167,0.32024835,1.25787889,0.581825938,0.777462132,0.587078432,0.508525917,0.966620232,2
4,0.807894249,2.426898147,0.018091411,0.803971398,1.107512289,0.646370009,16.15788498,0.851751641,2.383047921,0.345080435,0.458588043,1.125497501,16.15788498,25.33489251,1.333415396,0.807894249,0.355368106,0.304919064,0.39302333,0.330083353,0.640750945,0.897622185,0.59294265,0.340376692,0.917110985,2
4,1.250883434,2.074348976,0.32140191,0.718749058,1.292583625,0.516600209,7.505300607,-0.01704603,1.456029082,0.464933006,0.379707919,1.412518864,7.505300607,11.97125724,2.394251449,1.250883434,1.040950666,0.426156079,0.466686567,0.691838221,0.541865686,1.054920168,0.109052146,0.363054199,0.571319157,2
4,0.408955317,1.415531335,0.005712308,0.403293805,0.572706462,0.162645893,6.952240389,0.993465171,3.201213791,0.172895642,0.22506285,0.565970793,6.952240389,5.445489961,0.340343123,0.408955317,0.182627829,0.183426077,0.26280969,0.443351372,1.136017974,0.702918931,0.642716346,0.755579451,0.880346693,2
4,0.550985593,2.074348976,0.001303622,0.634285975,0.759287955,0.402318698,11.01971185,1.314973177,3.69967525,0.207983182,0.255535154,0.828123111,11.01971185,13.71575773,0.721881986,0.550985593,0.18150813,0.193714404,0.285249131,0.232224637,0.67000418,0.536664562,0.62538603,0.335731017,0.975004574,2
5,0.520741199,0.685908825,0.346759256,0.129817698,0.205302561,0.016852635,3.124447196,0.151223143,1.744654831,0.122729783,0.192764325,0.534055483,3.124447196,1.711291554,0.342258311,0.520741199,0.50710097,0.116641787,0.141844351,0.07881475,65535,1.33217904,0.218104292,0.359234409,0.526765971,2
5,0.58540469,2.057753745,0.008336333,0.567575299,0.368583833,0.32214172,9.951879727,1.46595219,4.560831216,0.332743807,0.525340747,0.803673353,9.951879727,10.98014458,0.686259036,0.58540469,0.264917121,0.353254987,0.554438761,0.196345903,1.066872395,0.688567369,0.677613033,0.695021417,0.781886971,2
5,0.543912002,2.057753745,0.003771406,0.537490399,0.428003642,0.288895929,10.87824005,1.615170538,5.281488221,0.301404019,0.493055148,0.755176403,10.87824005,11.40582798,0.600306736,0.543912002,0.226392597,0.306461991,0.510009664,0.281837693,0.872820418,0.609627424,0.662490042,0.658252356,0.744549123,2
5,0.369198655,0.590038127,0.208674428,0.123109866,0.022917349,0.015156039,2.215191931,0.775966512,3.179414459,0.124322154,0.234957782,0.385924448,2.215191931,0.893626078,0.178725216,0.369198655,0.352964292,0.105914933,0.137577715,0.091793147,23.41068363,0.500402424,0.218104292,0.492394133,0.378374596,2
5,0.743188649,2.543226799,0.018277457,0.751299044,0.908834266,0.564450253,12.63420703,1.186057069,3.523894992,0.4620772,0.598351788,1.040949886,12.63420703,18.42080331,1.151300207,0.743188649,0.353907173,0.489912957,0.680887544,0.282496739,1.412505117,0.950748927,0.616543831,0.640517259,0.589138774,2
5,0.679777747,2.543226799,0.001572375,0.713173073,0.858747406,0.508615832,13.59555494,1.367670363,4.138953933,0.422651718,0.569816121,0.972256564,13.59555494,18.90565653,0.995034554,0.679777747,0.277537989,0.436419546,0.628839697,0.367291053,1.105079127,0.853944698,0.624321791,0.630406874,0.660470906,2
5,1.138479058,2.547280011,0.249083773,0.883723307,1.315385514,0.780966883,6.830874348,0.709763791,1.972809362,0.529402652,0.675222289,1.395328026,6.830874348,11.68164181,2.336328362,1.138479058,0.866591701,0.566483235,0.714525592,0.952032089,2.530918677,0.950270539,0.218104292,0.879761936,0.548567436,2
5,0.723689933,2.655802687,0.022078653,0.740549828,0.729411676,0.548414048,12.30272886,1.494892011,4.505319967,0.42457099,0.58060271,1.01974581,12.30272886,17.6779858,1.104874112,0.723689933,0.370996785,0.450008621,0.693059769,0.307249764,1.100214336,0.688567369,0.600798269,0.674267378,0.618820748,2
5,0.669672687,2.655802687,0.004509759,0.706049335,0.704694158,0.498505663,13.39345374,1.60851786,5.0880222,0.412246728,0.587280728,0.960230122,13.39345374,18.44083776,0.970570408,0.669672687,0.303829015,0.428934429,0.654930849,0.394646124,1.017240344,0.609627424,0.604639839,0.664786921,0.688800176,2
5,0.920589612,1.585645691,0.18977456,0.621152104,1.241572813,0.385829937,5.523537669,-0.26196902,1.372980088,0.298023804,0.402842309,1.081207742,5.523537669,7.014061082,1.402812216,0.920589612,0.668277726,0.336145869,0.418915535,0.615222945,2.02326557,1.054920168,0.218104292,0.36122801,0.566687341,2
5,1.17795103,2.736658834,0.009634444,1.024305304,1.985864125,1.049201357,20.02516752,0.209942395,1.419054838,0.618234211,0.843566235,1.541120456,20.02516752,40.37588842,2.523493026,1.17795103,0.445518356,0.65654788,0.917327659,0.816716192,1.302610793,1.245016889,0.625268003,0.607459637,0.654776883,2
5,1.146031226,2.736658834,0.004418946,0.982115815,2.001212478,0.964551474,22.92062452,0.211564894,1.536960166,0.552367091,0.805954252,1.493221843,22.92062452,44.59422944,2.347064707,1.146031226,0.397739805,0.573560441,0.844609761,0.449986814,1.118591195,1.233684138,0.62538603,0.551307471,0.584572981,2
5,0.822115347,1.575545049,0.204269329,0.567112844,1.115448193,0.321616978,4.93269208,0.33995112,1.558955156,0.424744661,0.631159702,0.971538878,4.93269208,5.66332675,1.13266535,0.822115347,0.644434113,0.464792761,0.517153314,0.593352724,5.474389971,0.950270539,0.218104292,0.773094302,0.539971396,3
5,0.613648868,1.702356946,0.095780877,0.405169324,0.381632351,0.164162181,10.43203076,1.374993274,4.58758455,0.260931885,0.374569009,0.728745851,10.43203076,9.028198759,0.564262422,0.613648868,0.501025508,0.27219352,0.419181259,0.142442578,1.26613627,0.688567369,0.616543831,0.586260351,0.503229504,3
5,0.571324013,1.702356946,0.015035161,0.400034888,0.380694554,0.160027911,11.42648026,1.321192908,4.825390541,0.273421473,0.436037254,0.69169187,11.42648026,9.568752874,0.503618572,0.571324013,0.416669344,0.263619815,0.396679143,0.210174871,1.112102098,0.609627424,0.603847864,0.558991128,0.616386833,3
5,1.008747303,1.405515964,0.344661051,0.366534119,0.322139632,0.134347261,6.05248382,-0.965847174,2.958279241,0.398345131,0.738472705,1.062792159,6.05248382,6.777163035,1.355432607,1.008747303,0.926615106,0.434435414,0.500839634,0.224631758,10.87215035,0.950270539,0.218104292,0.690328123,0.437262091,3
5,0.626781671,2.33222829,0.005634578,0.709670035,0.579836425,0.503631558,10.65528841,1.431388463,3.905919203,0.39125734,0.569671576,0.931053938,10.65528841,14.73664441,0.921040275,0.626781671,0.249080407,0.415434539,0.669696249,0.276938904,0.937024716,0.822265337,0.689630088,0.794912732,0.577892566,3
5,0.641121626,2.33222829,0.002063204,0.684858208,0.731906039,0.469030765,12.82243253,1.27326128,3.721698771,0.36487973,0.609477219,0.92553561,12.82243253,17.13232332,0.901701228,0.641121626,0.226763958,0.378495165,0.620999205,0.37492472,0.979234859,0.970585046,0.691811131,0.653973032,0.31468021,3
5,0.362853677,0.7906042,0.18252138,0.229462147,0.228164392,0.052652877,2.177122063,1.212653569,3.066580681,0.20155651,0.282442616,0.418975165,2.177122063,1.053241132,0.210648226,0.362853677,0.316030389,0.212882321,0.282175154,0.141647111,15.32071397,0.500402424,0.218104292,0.985620664,0.398470244,3
5,0.616199781,3.228072305,0.008316085,0.927376637,0.494588061,0.860027426,10.47539627,2.020361445,5.796963917,0.460250051,0.626850321,1.090476844,10.47539627,20.21537571,1.263460982,0.616199781,0.195446453,0.488617434,0.835297065,0.688926821,0.697927551,0.688567369,0.707078432,0.7431689,0.781937318,3
5,0.549287285,3.228072305,0.001944166,0.868166956,0.485172541,0.753713864,10.9857457,2.273931373,6.996607758,0.411201741,0.577555999,1.008833332,10.9857457,20.35489385,1.071310202,0.549287285,0.15868253,0.426975833,0.767947927,0.513322604,0.597554856,0.609627424,0.691811131,0.741949293,0.675609181,3
5,0.833443063,1.54130001,0.403703215,0.438418025,0.699000144,0.192210365,5.00065838,0.642817075,2.060778885,0.245248883,0.347024775,0.924555376,5.00065838,5.128815862,1.025763172,0.833443063,0.744124005,0.281324774,0.32859165,0.44658526,1.376709749,0.950270539,0.218104292,0.753955289,0.524947852,3
5,0.589824841,2.574721108,0.00829942,0.741781016,0.521812998,0.550239076,10.0270223,1.874815464,5.401684441,0.385157844,0.557657015,0.93046516,10.0270223,14.71801204,0.919875753,0.589824841,0.230053462,0.409000615,0.684875106,0.44035912,0.829086148,0.688567369,0.575061376,0.726665603,0.750662645,3
5,0.544386674,2.574721108,0.005273906,0.69426003,0.485344499,0.481996989,10.88773348,2.084774046,6.434063787,0.351936146,0.543812946,0.868477973,10.88773348,15.0850798,0.793951569,0.544386674,0.202632138,0.350557033,0.628757801,0.388336304,0.781877148,0.609627424,0.583373937,0.705646488,0.742767255,3
6,0.66286995,1.013907019,0.144777786,0.297170879,0.263000986,0.088310532,3.977219697,-0.75065793,2.719423584,0.389786559,0.617565684,0.716232281,3.977219697,3.077932078,0.615586416,0.66286995,0.570950071,0.388996954,0.443374118,0.224749223,14.3841192,1.054920168,0.218104292,0.671798908,0.470723006,1
6,0.316445151,0.924839246,0.005193324,0.314442495,0.439312128,0.098874083,5.379567562,0.848642081,2.328906384,0.155192605,0.185744959,0.439540093,5.379567562,3.284323394,0.205270212,0.316445151,0.150736514,0.164473944,0.218298658,0.466601631,1.185331782,1.03370055,0.564198801,0.492202677,1.083438606,1
6,0.34875247,1.013907019,0.005193324,0.341167965,0.506733662,0.11639558,6.975049394,0.708814746,2.094235876,0.185879294,0.244804718,0.481875592,6.975049394,4.644081731,0.244425354,0.34875247,0.150420624,0.182629744,0.241633286,0.118408871,0.965789128,1.136290764,0.564343111,0.488753438,1.330687656,1
6,0.551382701,1.022426595,0.154222733,0.355281386,0.631125923,0.126224863,3.308296208,0.458719157,1.582914945,0.270076734,0.394427883,0.639695451,3.308296208,2.455261618,0.491052324,0.551382701,0.454404794,0.288227906,0.370633223,0.221362948,7.973549281,1.33217904,0.109052146,0.60169222,0.556654216,1
6,0.337463412,1.197926517,0.022775954,0.382821447,0.346921218,0.14655226,5.736878007,1.264832425,3.190263722,0.164176143,0.212450649,0.501809818,5.736878007,4.280822589,0.267551412,0.337463412,0.168724859,0.173847102,0.258050346,0.489199876,1.239070699,0.822265337,0.594648123,0.524285211,0.855505254,1
6,0.31164804,1.197926517,0.013335167,0.360571451,0.285770148,0.130011771,6.232960804,1.443234936,3.813418163,0.16050364,0.241037025,0.469718728,6.232960804,4.412713675,0.232248088,0.31164804,0.152963556,0.165506182,0.243663492,0.084936246,1.025700751,0.733541749,0.601068261,0.505648377,0.826192318,1
6,1.404451918,2.267809653,0.678721611,0.577054182,0.851230234,0.332991529,8.426711509,0.331733433,1.951300082,0.643957606,1.018675118,1.49999271,8.426711509,13.49986879,2.699973757,1.404451918,1.303767972,0.609070346,0.654775785,0.562560116,7.849749422,0.950270539,0.218104292,0.644571506,0.512856693,1
6,0.475589885,2.079769744,0.014526086,0.543237285,0.683922854,0.295106748,8.085028051,1.63584736,5.394856016,0.24942026,0.329170724,0.709882572,8.085028051,8.566865529,0.535429096,0.475589885,0.227097641,0.264703748,0.431212299,0.712288079,0.499222412,0.688567369,0.459185798,0.592939939,0.942326537,1
6,0.523720188,2.079769744,0.00964164,0.560891315,0.806705416,0.314599067,10.47440375,1.215289704,3.9153481,0.305424408,0.489719025,0.757067995,10.47440375,11.46303897,0.603317841,0.523720188,0.228579698,0.285144277,0.445676537,0.241790985,0.493863414,0.733541749,0.494593879,0.57378876,1.086031486,1
6,0.661823634,0.982047103,0.467572192,0.181296461,0.195838144,0.032868407,3.970941804,0.841691694,2.740019597,0.203239992,0.411638384,0.682202947,3.970941804,2.792405168,0.558481034,0.661823634,0.642880696,0.234905628,0.265650731,0.153569679,17.97711793,0.950270539,0.218104292,0.557527989,0.45818347,1
6,0.321095078,1.155518231,0.004411537,0.32221427,0.319060983,0.103822036,5.458616318,1.359530632,4.000749967,0.131774443,0.155065731,0.448125993,5.458616318,3.413887401,0.213367963,0.321095078,0.1684322,0.139412153,0.211117175,0.382534015,0.749917715,0.702918931,0.69835426,0.564262958,0.748848112,1
6,0.329585303,1.155518231,0.004411537,0.315463922,0.468171601,0.099517486,6.591706053,1.149421998,3.627389051,0.131581944,0.189934053,0.450741704,6.591706053,4.063361669,0.21386114,0.329585303,0.164049614,0.13020173,0.198794353,0.070957007,0.823157871,0.897622185,0.691811131,0.429895132,0.838182919,1
6,0.506209697,0.882323629,0.179109903,0.302036975,0.567209219,0.091226335,3.03725818,0.458026503,1.52460755,0.179746962,0.353190842,0.576428835,3.03725818,1.993621214,0.398724243,0.506209697,0.432628073,0.195150758,0.276902768,0.333419086,8.505787866,0.950270539,0.218104292,0.761158292,0.557257362,3
6,0.261327626,0.844711963,0.010375612,0.268583203,0.392535847,0.072136937,4.442569643,0.941076307,2.597098299,0.206332776,0.344524936,0.369033489,4.442569643,2.315157169,0.144697323,0.261327626,0.129429583,0.21916679,0.327850795,0.365395614,1.184738875,1.234244946,0.625268003,0.881557809,0.902930306,3
6,0.254113356,0.844711963,0.010375612,0.256957001,0.397200995,0.0660269,5.082267116,0.957801689,2.753643671,0.200557881,0.345807019,0.356790068,5.082267116,2.545983057,0.133999108,0.254113356,0.125655283,0.204043717,0.307906812,0.105665592,0.960342889,1.194272684,0.633168953,0.841192867,0.981709216,3
6,0.553035313,1.411918303,0.106968424,0.530019577,0.787299085,0.280920752,3.318211877,0.674407772,1.99891043,0.376114409,0.332514654,0.734812006,3.318211877,3.239692102,0.64793842,0.553035313,0.346067763,0.357340594,0.46662176,0.500440437,3.046410313,0.950270539,0.218104292,0.975389374,0.534613906,3
6,0.491226366,1.236300344,0.017369382,0.478726945,0.950761956,0.229179488,8.350848218,0.469043611,1.397985094,0.104376743,0.133544651,0.676018997,8.350848218,7.769028623,0.485564289,0.491226366,0.246711598,0.110656833,0.167325556,0.792987503,0.480515989,0.830523691,0.587078432,0.449369341,1.392032416,3
6,0.455601679,1.236300344,0.013474084,0.458235928,0.929422756,0.209980166,9.112033576,0.606818942,1.625625084,0.135047612,0.154992656,0.638007874,9.112033576,8.141080941,0.428477944,0.455601679,0.217971667,0.140743151,0.211950155,0.162784648,0.483384912,0.95148796,0.589548095,0.323828961,1.241413552,3
6,0.902557204,1.725145291,0.296437538,0.510298742,0.625038525,0.260404806,5.415343224,0.42551871,2.234513283,0.410850838,0.440493136,1.015683766,5.415343224,6.18968107,1.237936214,0.902557204,0.774032632,0.422080843,0.467516794,0.46469958,0.815625217,1.054920168,0.109052146,0.59368753,0.504648629,3
6,0.400645072,1.266209105,0.001236357,0.422509922,0.501431014,0.178514635,6.810966218,1.087392135,2.917720318,0.132421941,0.151358483,0.573175581,6.810966218,5.585014202,0.349063388,0.400645072,0.146985639,0.140433339,0.22305991,0.571803096,0.525919655,0.702918931,0.504832381,0.467391401,0.805765995,3
6,0.37887626,1.266209105,0.001236357,0.398541449,0.452853456,0.158835287,7.577525192,1.200881951,3.378943217,0.155270915,0.177432845,0.542623942,7.577525192,5.888814846,0.309937623,0.37887626,0.136791564,0.146004304,0.223632232,0.163851622,0.606540817,0.826405322,0.52285073,0.4017021,0.731955433,3
6,1.582843363,2.10869308,0.791765188,0.499498427,0.808518176,0.249498679,9.497060178,-0.504577743,2.04059816,0.576960371,0.665910673,1.647212396,9.497060178,16.27985206,3.255970413,1.582843363,1.504614516,0.451107665,0.514891046,0.216806855,9.592815725,1.33217904,0.218104292,0.502994727,0.507885774,3
6,0.357998816,1.089365115,0.004569688,0.373288676,0.570493566,0.139344435,6.085979867,0.790932429,2.204203833,0.207978238,0.303840332,0.509225742,6.085979867,4.408284553,0.275517785,0.357998816,0.131209204,0.220887754,0.314045393,0.593568013,1.13574315,1.040839837,0.548888861,0.720642117,1.144099796,3
6,0.512515128,2.10869308,0.004569688,0.640824765,0.840119646,0.410656379,10.25030255,1.459134239,4.17829042,0.263753523,0.392331338,0.807957496,10.25030255,13.05590632,0.687152964,0.512515128,0.148233374,0.252679636,0.399766923,0.307023369,0.727572763,0.733541749,0.569074168,0.482261637,0.848840161,3
7,0.532016294,0.815951082,0.336610772,0.194468692,0.328050503,0.037818072,3.192097765,0.42588008,1.621162388,0.178760112,0.228717178,0.560853276,3.192097765,1.887338385,0.377467677,0.532016294,0.503649298,0.17013342,0.192261266,0.134833043,14.22275045,0.950270539,0.218104292,0.397445028,0.522857806,2
7,0.559858768,1.700584131,0.001017863,0.557744447,0.904392508,0.311078868,9.517599056,0.855020182,2.380405102,0.333625388,0.432283733,0.778602563,9.517599056,10.30577317,0.644110823,0.559858768,0.214860568,0.354125923,0.499213379,0.202430363,1.336014167,1.040839837,0.633992174,0.701019258,0.1549659,2
7,0.552064533,1.700584131,0.001017863,0.531514112,0.816727155,0.282507251,11.04129067,0.819393122,2.524183398,0.315141012,0.404142872,0.757071422,11.04129067,11.46314275,0.603323302,0.552064533,0.204784289,0.316230022,0.461683516,0.290561295,1.288955435,1.055633433,0.633168953,0.594390252,0.292585478,2
7,0.482782141,0.767908504,0.153635061,0.22292089,0.327141042,0.049693723,2.896692844,-0.314212714,1.939158048,0.241140416,0.278095836,0.523917962,2.896692844,1.646940188,0.329388038,0.482782141,0.427079636,0.265857326,0.287402682,0.080316694,28.23938261,1.054920168,0.218104292,0.514879449,0.452033489,2
7,0.56920672,1.471053402,0.015417826,0.488462464,0.61278829,0.238595578,9.676514232,0.692039029,2.317800736,0.304398908,0.408870416,0.740646227,9.676514232,9.325466175,0.582841636,0.56920672,0.29580839,0.323159964,0.45781121,0.245339407,1.349409477,1.073542846,0.557177411,0.637218515,0.515070006,2
7,0.526250311,1.471053402,0.011195811,0.468315231,0.541071916,0.219319156,10.52500623,0.839349992,2.669319188,0.287671177,0.394338232,0.696629448,10.52500623,9.70585177,0.510834304,0.526250311,0.258864338,0.291377499,0.424682573,0.257668654,1.181660317,0.970585046,0.571924195,0.594199601,0.669507464,2
7,0.529660704,0.76550852,0.298381805,0.176753424,0.26609963,0.031241773,3.177964223,0.131887867,1.690593994,0.167079697,0.219373823,0.553692398,3.177964223,1.839451631,0.367890326,0.529660704,0.504256543,0.15953648,0.184110447,0.141279065,1.487165352,1.33217904,0.218104292,0.374885528,0.543875765,2
7,0.583101033,1.94526166,0.010067426,0.529094946,0.619404712,0.279941461,9.912717559,1.118706864,3.99025845,0.339393805,0.512693353,0.77684048,9.912717559,10.25917923,0.641198702,0.583101033,0.28708619,0.360040527,0.558761034,0.179390438,1.210043984,0.688567369,0.651440518,0.725820969,0.667671148,2
7,0.545276682,1.94526166,0.001021186,0.503247565,0.62843172,0.253258112,10.90553364,1.236567806,4.512735814,0.311686347,0.469874424,0.733431569,10.90553364,10.75843732,0.566233543,0.545276682,0.228546418,0.320862089,0.515665253,0.269517641,0.894525167,0.609627424,0.640679613,0.68528325,0.66324958,2
7,0.665471706,1.065758528,0.1305697,0.312084479,0.238660399,0.097396722,3.992830235,-0.599000752,2.748380114,0.334098848,0.438015691,0.723889858,3.992830235,3.144099158,0.628819832,0.665471706,0.563702055,0.330196058,0.361441051,0.199332258,5.478268668,0.950270539,0.218104292,0.754330793,0.446811755,2
7,0.477037593,1.961414431,0.007124325,0.576565081,0.640847737,0.332427292,8.109639079,1.481291505,4.212823599,0.326879824,0.461580421,0.735144619,8.109639079,9.187439378,0.574214961,0.477037593,0.183043576,0.347222083,0.531658718,0.275724841,1.318840285,0.688567369,0.648147634,0.720197121,0.575035731,2
7,0.479508499,1.961414431,0.007124325,0.547451263,0.683151832,0.299702885,9.590169972,1.420696594,4.338682944,0.331318064,0.493498661,0.717388417,9.590169972,10.29292282,0.54173278,0.479508499,0.182062228,0.322799702,0.49721231,0.3225375,1.134341465,0.609627424,0.649526775,0.675545098,0.388790852,2
7,0.26617819,0.515255857,0.097316629,0.16365596,0.267878919,0.026783273,1.597069138,0.423408742,1.805994345,0.171257358,0.275328727,0.305237978,1.597069138,0.559021338,0.111804268,0.26617819,0.223527814,0.190739413,0.221744727,0.143198171,24.42242178,1.054920168,0.218104292,0.675821106,0.28528334,3
7,0.490215055,2.24079683,0.003994503,0.616307073,0.507577315,0.379834408,8.333655932,1.858345579,5.532695383,0.336980977,0.454485937,0.77317657,8.333655932,10.16263413,0.635164633,0.490215055,0.195644998,0.357673707,0.586899536,0.328495279,0.93330121,0.688567369,0.625268003,0.759243619,0.672290767,3
7,0.448758618,2.24079683,0.003994503,0.581018902,0.482363163,0.337582964,8.975172367,2.034152386,6.442397697,0.319042665,0.448819846,0.722556651,8.975172367,10.44176227,0.549566435,0.448758618,0.172347575,0.326390041,0.546559388,0.353482827,0.812473498,0.609627424,0.618869184,0.737277535,0.799589438,3
7,0.76653507,1.477106647,0.432844392,0.372823573,0.267336455,0.138997417,4.599210422,1.308859987,3.348481864,0.334654003,0.498229164,0.838693743,4.599210422,4.220443167,0.844088633,0.76653507,0.707001444,0.324392336,0.443273482,0.226121709,7.959027931,0.500402424,0.218104292,0.865884295,0.410839268,3
7,0.56763623,1.948465806,0.001621323,0.554673795,0.530191915,0.307663019,9.649815913,1.229441953,3.868291349,0.328147786,0.481029309,0.782161163,9.649815913,10.40019344,0.65001209,0.56763623,0.214480825,0.348636746,0.540355253,0.156319121,1.30131934,0.950748927,0.633992174,0.676071625,0.59294299,3
7,0.558263165,1.948465806,0.001621323,0.52948332,0.581535712,0.280352586,11.16526331,1.181204683,4.046697533,0.327108706,0.510258157,0.760258324,11.16526331,11.55985437,0.608413388,0.558263165,0.192201483,0.322824739,0.5052011,0.308849053,1.161040338,0.853944698,0.633168953,0.647686845,0.734128722,3
7,0.694358467,1.199565049,0.127185369,0.389169066,0.525583636,0.151452562,4.166150805,-0.317365038,1.930656693,0.24664989,0.315810853,0.779964198,4.166150805,3.650064898,0.73001298,0.694358467,0.558387445,0.214475936,0.261664408,0.362997572,2.361626171,0.950270539,0,0.6985829,0.526905541,3
7,0.570999999,2.073302733,0.01325422,0.609772838,0.684483287,0.371822914,9.706999978,1.236372128,3.72683159,0.349190232,0.464559614,0.822187312,9.706999978,11.4918636,0.718241475,0.570999999,0.23920093,0.370671615,0.568667393,0.209658224,1.110941078,0.950748927,0.616543831,0.689290556,0.547198051,3
7,0.509673576,2.073302733,0.010941979,0.581927833,0.655266618,0.338640002,10.19347152,1.442818051,4.369617524,0.349565883,0.472561669,0.762545183,10.19347152,11.62950313,0.612079112,0.509673576,0.202406994,0.345521708,0.532577411,0.353664681,0.973538927,0.853944698,0.611358524,0.680743945,0.380594706,3
7,0.369022372,0.526583751,0.163324639,0.144577349,0.226410947,0.02090261,2.214134234,-0.19634478,1.598593336,0.156316676,0.221720958,0.391913706,2.214134234,0.921578118,0.184315624,0.369022372,0.341885759,0.126458954,0.135759439,0.098081086,1.110278137,1.054920168,0.218104292,0.633151996,0.569269397,3
7,0.422949059,1.617068582,0.008177705,0.458086945,0.403037803,0.209843649,7.190133995,1.677817988,4.923257499,0.211901902,0.300989998,0.613502902,7.190133995,6.39855879,0.399909924,0.422949059,0.20492384,0.224888286,0.400917172,0.224745707,0.871343826,0.688567369,0.582631067,0.675459679,0.625682819,3
7,0.382072767,1.617068582,0.004057953,0.434455462,0.380746995,0.188751549,7.64145534,1.877312804,5.801048345,0.207951278,0.29917493,0.570345133,7.64145534,6.50587141,0.342414285,0.382072767,0.169271087,0.212029038,0.375549603,0.228095347,0.864405773,0.609627424,0.571747172,0.641789644,0.601392826,3
8,5.885806409,14.62317221,0.758181962,5.781964776,8.615636989,33.43111668,35.31483845,0.415786317,1.673109567,3.695380748,4.535056769,7.905819437,35.31483845,375.0118859,75.00237717,5.885806409,3.132783792,4.086496045,5.008213271,5.413402522,0.458311984,1.054920168,0.218104292,0.754320118,0.57214422,1
8,4.207338734,22.89108616,0.032349347,6.78612942,3.076229375,46.0515525,71.52475848,2.085961306,5.867712775,2.9507488,4.126328109,7.813087538,71.52475848,1037.753727,64.85960792,4.207338734,1.172818292,3.134906467,5.962032174,5.505677184,0.408378894,0.688567369,0.651440518,0.744366637,0.710463599,1
8,3.686958787,22.89108616,0.028123221,6.359776321,2.630598639,40.44675485,73.73917573,2.348170431,7.109359771,2.661305073,4.224789269,7.212356217,73.73917573,1040.361644,54.755876,3.686958787,0.961830213,2.766400117,5.487759346,3.705154322,0.346985236,0.609627424,0.640679613,0.74161754,0.606395417,1
8,6.137729707,10.17100385,0.772829399,4.297470908,7.192194388,18.4682562,36.82637824,-0.118009557,1.181030411,1.860033478,3.067090029,7.284362667,36.82637824,318.3716368,63.67432735,6.137729707,4.386174092,1.960063054,3.151551766,3.819365065,0.581192741,1.054920168,0.109052146,0.675079103,0.601849069,1
8,5.386205665,23.93244411,0.060026158,7.032164376,7.315185367,49.45133581,91.5654963,1.677404948,4.83119136,3.588582992,4.586227882,8.692159983,91.5654963,1284.411968,80.27574799,5.386205665,1.693281515,3.812121549,6.353131027,4.028255045,0.455946127,0.688567369,0.583785548,0.711573363,0.565306779,1
8,4.760038475,23.93244411,0.048060062,6.648201075,6.94679342,44.19857753,95.2007695,1.905597498,5.763112516,3.244284358,4.461424156,8.040311868,95.2007695,1292.932299,68.04906836,4.760038475,1.397598275,3.389860569,5.857131315,3.990078741,0.396984511,0.609627424,0.569074168,0.710026632,0.479978223,1
8,5.282576927,10.4894182,1.850041318,3.263315514,4.835270864,10.64922814,31.69546156,0.640096025,2.008629612,2.911738277,3.569204543,6.064649683,31.69546156,220.6798547,44.13597093,5.282576927,4.486349974,3.226478429,3.619356959,1.854484588,1.537712775,1.33217904,0.218104292,0.558850479,0.53404257,1
8,5.401031381,26.00693116,0.037845105,7.606947168,7.299648593,57.86564522,91.81753347,1.807231529,5.130444264,4.027969694,5.547411689,9.145103811,91.81753347,1421.759703,88.85998144,5.401031381,1.549729909,4.277713095,7.033570066,4.829953859,0.430479783,0.688567369,0.656871805,0.754947142,0.625895677,1
